"y_total_m_ha";"hoursWorkUsual";"age";"sex";"oficio";"relab";"college";"ocu";"clase";"cotPension";"cuentaPropia";"depto";"directorio";"dominio";"dsi";"estrato1";"formal";"fweight";"inac";"informal";"maxEducLevel";"mes";"pea";"pet";"sizeFirm";"wap";"regSalud";"age2";"ln_wage"
"11471";2566.66674804688;20;54;1;37;4;0;1;1;2;1;11;4551558;"BOGOTA";0;3;0;286;0;1;4;2;1;1;1;1;3;2916;7.85036335088024
"11472";2777.77783203125;84;50;1;98;4;1;1;1;2;1;11;4551558;"BOGOTA";0;3;0;286;0;1;6;2;1;1;1;1;3;2500;7.92940654604537
"11473";4621.51171875;48;24;1;39;1;0;1;1;1;0;11;4554542;"BOGOTA";0;2;1;243;0;0;7;2;1;1;4;1;1;576;8.43847714240431
"11474";4915.857421875;40;59;0;79;1;1;1;1;1;0;11;4554544;"BOGOTA";0;2;1;282;0;0;6;2;1;1;4;1;1;3481;8.50022146739206
"11475";583.333312988281;48;54;0;41;4;1;1;1;2;1;11;4554545;"BOGOTA";0;2;0;224;0;1;6;2;1;1;1;1;3;2916;6.36875874337222
"11476";5833.33349609375;48;44;0;3;1;1;1;1;1;0;11;4554546;"BOGOTA";0;2;1;218;0;0;6;2;1;1;5;1;1;1936;8.67134389914528
"11477";2498.61108398438;48;21;1;97;1;1;1;1;2;0;11;4554546;"BOGOTA";0;2;0;218;0;1;6;2;1;1;2;1;3;441;7.82349029006584
"11478";7584.35888671875;48;33;1;77;1;1;1;1;1;0;11;4554547;"BOGOTA";0;3;1;239;0;0;6;2;1;1;5;1;1;1089;8.93384336437624
"11479";5362.61572265625;48;24;1;3;1;0;1;1;1;0;11;4554547;"BOGOTA";0;3;1;239;0;0;7;2;1;1;5;1;1;576;8.58720714298595
"11480";4302.08349609375;55;25;1;95;1;1;1;1;2;0;11;4554548;"BOGOTA";0;3;0;271;0;1;6;2;1;1;2;1;1;625;8.36685471830826
"11481";5833.33349609375;72;57;1;41;5;0;1;1;1;0;11;4554548;"BOGOTA";0;3;1;271;0;0;5;2;1;1;2;1;1;3249;8.67134389914528
"11482";4083.33325195312;40;37;1;93;4;0;1;1;2;1;11;4554549;"BOGOTA";0;3;0;283;0;1;4;2;1;1;1;1;3;1369;8.31466890737492
"11483";5271.056640625;48;35;0;59;1;0;1;1;1;0;11;4554549;"BOGOTA";0;3;1;283;0;0;7;2;1;1;5;1;1;1225;8.56998612250512
"11484";4676.16064453125;48;33;1;44;1;0;1;1;1;0;11;4554549;"BOGOTA";0;3;1;283;0;0;7;2;1;1;5;1;1;1089;8.45023267711973
"11485";7291.66650390625;48;25;1;53;1;1;1;1;1;0;11;4554550;"BOGOTA";0;3;1;282;0;0;6;2;1;1;5;1;1;625;8.89448740023628
"11486";5833.33349609375;48;27;1;53;1;0;1;1;2;0;11;4554550;"BOGOTA";0;3;0;282;0;1;5;2;1;1;4;1;3;729;8.67134389914528
"11487";2916.66674804688;48;38;1;41;4;1;1;1;2;1;11;4554551;"BOGOTA";0;3;0;258;0;1;6;2;1;1;1;1;3;1444;7.97819671858534
"11488";4320.98779296875;54;30;0;57;4;0;1;1;2;1;11;4554551;"BOGOTA";0;3;0;258;0;1;7;2;1;1;1;1;3;900;8.37123931088021
"11489";15166.6669921875;40;52;0;12;4;0;1;1;1;1;11;4554552;"BOGOTA";0;3;1;226;0;0;7;2;1;1;5;1;1;2704;9.62685533773384
"11490";4666.32373046875;48;45;0;39;1;0;1;1;1;0;11;4554552;"BOGOTA";0;3;1;226;0;0;7;2;1;1;5;1;1;2025;8.44812683090091
"11491";3941.59301757812;48;32;1;39;1;0;1;1;1;0;11;4554553;"BOGOTA";0;3;1;232;0;0;7;2;1;1;5;1;1;1024;8.27934023975927
"11492";1666.66662597656;56;61;1;74;4;1;1;1;2;1;11;4554553;"BOGOTA";0;3;0;232;0;1;6;2;1;1;1;1;3;3721;7.41858087833406
"11493";1555.55554199219;12;49;0;45;4;1;1;1;2;1;11;4554553;"BOGOTA";0;3;0;232;0;1;6;2;1;1;1;1;3;2401;7.34958802254187
"11494";3914.81469726562;45;23;0;38;1;0;1;1;1;0;11;4554553;"BOGOTA";0;3;1;232;0;0;7;2;1;1;5;1;1;529;8.27252327582724
"11495";5833.33349609375;32;57;0;55;4;0;1;1;2;1;11;4554554;"BOGOTA";0;3;0;221;0;1;5;2;1;1;1;1;1;3249;8.67134389914528
"11496";5833.33349609375;36;34;0;33;1;1;1;1;1;0;11;4554554;"BOGOTA";0;3;1;221;0;0;6;2;1;1;5;1;1;1156;8.67134389914528
"11497";8333.3330078125;56;41;1;84;4;0;1;1;2;1;11;4554555;"BOGOTA";0;3;0;233;0;1;5;2;1;1;1;1;1;1681;9.02801877611973
"11498";4226.5078125;48;21;0;38;1;0;1;1;1;0;11;4554555;"BOGOTA";0;3;1;233;0;0;7;2;1;1;5;1;1;441;8.34913135482344
"11499";52662.03515625;48;46;1;21;1;0;1;1;1;0;11;4554556;"BOGOTA";0;6;1;263;0;0;7;2;1;1;4;1;1;2116;10.8716500794028
"11500";7466.66650390625;25;33;0;13;4;0;1;1;1;1;11;4554556;"BOGOTA";0;6;1;263;0;0;7;2;1;1;5;1;1;1089;8.91820392737675
"11501";29769.4453125;40;31;0;33;1;0;1;1;1;0;11;4554557;"BOGOTA";0;6;1;259;0;0;7;2;1;1;4;1;1;961;10.3012378214043
"11502";14000;60;41;1;21;1;0;1;1;1;0;11;4554557;"BOGOTA";0;6;1;259;0;0;7;2;1;1;3;1;1;1681;9.5468126085974
"11503";15596.064453125;48;27;0;15;1;0;1;1;1;0;11;4554559;"BOGOTA";0;6;1;259;0;0;7;2;1;1;2;1;1;729;9.65477388276418
"11504";72916.6640625;48;29;1;44;1;0;1;1;1;0;11;4554559;"BOGOTA";0;6;1;259;0;0;7;2;1;1;2;1;1;841;11.1970724798375
"11505";33703.703125;90;47;0;45;1;0;1;1;1;0;11;4554562;"BOGOTA";0;6;1;241;0;0;7;2;1;1;5;1;1;2209;10.4253629953184
"11506";25277.77734375;50;32;1;2;1;0;1;1;1;0;11;4554563;"BOGOTA";0;6;1;264;0;0;7;2;1;1;5;1;1;1024;10.1376809228666
"11507";25277.779296875;40;28;0;2;1;0;1;1;1;0;11;4554563;"BOGOTA";0;6;1;264;0;0;7;2;1;1;2;1;1;784;10.1376810001331
"11508";58333.33203125;40;24;0;21;1;0;1;1;1;0;11;4554564;"BOGOTA";0;6;1;216;0;0;7;2;1;1;4;1;1;576;10.9739289419161
"11509";99470.484375;48;25;0;12;1;0;1;1;1;0;11;4554565;"BOGOTA";0;6;1;237;0;0;7;2;1;1;4;1;1;625;11.5076162396933
"11510";19444.4453125;60;47;1;12;5;0;1;1;1;0;11;4554566;"BOGOTA";0;6;1;263;0;0;7;2;1;1;3;1;1;2209;9.87531672021229
"11511";29166.666015625;48;50;1;12;4;0;1;1;1;1;11;4554567;"BOGOTA";0;4;1;260;0;0;7;2;1;1;5;1;1;2500;10.2807817613562
"11512";3500;40;46;0;16;4;0;1;1;2;1;11;4554567;"BOGOTA";0;4;0;260;0;1;7;2;1;1;1;1;1;2116;8.1605182474775
"11513";4666.66650390625;40;69;0;39;1;0;1;1;2;0;11;4554568;"BOGOTA";0;4;0;250;0;1;7;2;1;1;2;1;1;4761;8.44820028505205
"11514";14745.3701171875;48;26;0;39;1;0;1;1;1;0;11;4554571;"BOGOTA";0;4;1;243;0;0;7;2;1;1;4;1;1;676;9.59868442213391
"11515";140000;50;26;1;11;1;0;1;1;1;0;11;4554572;"BOGOTA";0;4;1;259;0;0;7;2;1;1;5;1;1;676;11.8493977015914
"11516";23697.916015625;48;36;1;8;1;0;1;1;1;0;11;4554574;"BOGOTA";0;4;1;259;0;0;7;2;1;1;5;1;1;1296;10.0731423914268
"11517";10370.3701171875;48;29;0;2;1;0;1;1;1;0;11;4554574;"BOGOTA";0;4;1;259;0;0;7;2;1;1;5;1;1;841;9.246707991733
"11518";24305.5546875;48;29;0;21;4;0;1;1;1;1;11;4554575;"BOGOTA";0;4;1;256;0;0;7;2;1;1;5;1;1;841;10.0984601911694
"11519";7466.66650390625;50;48;1;21;4;0;1;1;1;1;11;4554575;"BOGOTA";0;4;1;256;0;0;7;2;1;1;5;1;1;2304;8.91820392737675
"11520";13066.6669921875;50;45;0;15;4;0;1;1;1;1;11;4554575;"BOGOTA";0;4;1;256;0;0;7;2;1;1;5;1;1;2025;9.47781976202275
"11521";8750;40;25;0;13;1;0;1;1;1;0;11;4554577;"BOGOTA";0;6;1;252;0;0;7;2;1;1;5;1;1;625;9.07680897935166
"11522";15555.5556640625;45;59;0;21;1;0;1;1;3;0;11;4554577;"BOGOTA";0;6;1;252;0;0;7;2;1;1;5;1;1;3481;9.65217313123067
"11523";3888.88891601562;48;44;0;54;3;1;1;1;1;0;11;4554577;"BOGOTA";0;6;1;252;0;0;6;2;1;1;1;1;1;1936;8.26587877011078
"11524";23333.333984375;20;52;1;2;4;0;1;1;3;1;11;4554578;"BOGOTA";0;6;1;238;0;0;7;2;1;1;1;1;2;2704;10.0576382602652
"11525";31500;36;44;0;6;1;0;1;1;1;0;11;4554580;"BOGOTA";0;6;1;237;0;0;7;2;1;1;5;1;1;1936;10.3577428248137
"11526";101111.1171875;40;33;0;21;1;0;1;1;1;0;11;4554583;"BOGOTA";0;6;1;234;0;0;7;2;1;1;5;1;1;1089;11.523975361253
"11527";44236.11328125;40;37;1;21;1;0;1;1;1;0;11;4554583;"BOGOTA";0;6;1;234;0;0;7;2;1;1;5;1;1;1369;10.6972967770304
"11528";15555.5556640625;30;51;0;13;1;0;1;1;1;0;11;4554585;"BOGOTA";0;4;1;249;0;0;7;2;1;1;4;1;1;2601;9.65217313123067
"11529";8101.85205078125;45;57;1;2;1;0;1;1;1;0;11;4554585;"BOGOTA";0;4;1;249;0;0;7;2;1;1;3;1;1;3249;8.9998479627691
"11530";6319.4443359375;48;24;0;39;1;0;1;1;1;0;11;4554586;"BOGOTA";0;2;1;208;0;0;7;2;1;1;4;1;1;576;8.7513865617467
"11531";6240.7978515625;35;46;0;54;3;0;1;1;1;0;11;4554586;"BOGOTA";0;2;1;208;0;0;3;2;1;1;1;1;1;2116;8.7388633140173
"11532";5366.66650390625;45;26;0;38;1;1;1;1;1;0;11;4554586;"BOGOTA";0;2;1;208;0;0;6;2;1;1;5;1;1;676;8.58796223197642
"11533";43555.5546875;30;30;0;21;1;0;1;1;1;0;11;4554588;"BOGOTA";0;6;1;241;0;0;7;2;1;1;5;1;1;900;10.6817925215065
"11534";9656.111328125;40;52;1;3;1;1;1;1;1;0;11;4554599;"BOGOTA";0;3;1;241;0;0;6;2;1;1;5;1;1;2704;9.17534629213561
"11535";4739.58349609375;48;60;1;58;1;0;1;1;1;0;11;4556899;"BOGOTA";0;3;1;223;0;0;4;2;1;1;5;1;1;3600;8.46370454080591
"11536";10050.92578125;42;34;0;21;1;0;1;1;1;0;11;4556899;"BOGOTA";0;3;1;223;0;0;7;2;1;1;5;1;1;1156;9.21542002678198
"11537";7631.9443359375;48;24;0;59;4;0;1;1;1;1;11;4556899;"BOGOTA";0;3;1;223;0;0;7;2;1;1;5;1;1;576;8.94009791959229
"11538";16100;50;32;0;45;1;0;1;1;1;0;11;4556900;"BOGOTA";0;3;1;250;0;0;7;2;1;1;4;1;1;1024;9.68657455097255
"11539";6835.802734375;45;45;0;33;1;0;1;1;1;0;11;4556901;"BOGOTA";0;3;1;237;0;0;7;2;1;1;5;1;1;2025;8.82992918694009
"11540";4962.8515625;48;35;1;19;1;0;1;1;1;0;11;4556902;"BOGOTA";0;2;1;191;0;0;7;2;1;1;4;1;1;1225;8.50973576631486
"11541";4962.8515625;48;36;0;21;1;0;1;1;1;0;11;4556902;"BOGOTA";0;2;1;191;0;0;7;2;1;1;4;1;1;1296;8.50973576631486
"11542";3240.74072265625;72;32;1;13;4;1;1;1;2;1;11;4559809;"BOGOTA";0;3;0;263;0;1;6;2;1;1;1;1;1;1024;8.08355720076102
"11543";26192.314453125;30;41;0;13;2;0;1;1;1;0;11;4559810;"BOGOTA";0;3;1;271;0;0;7;2;1;1;5;1;2;1681;10.1732213052324
"11544";6319.4443359375;48;61;1;39;1;0;1;1;1;0;11;4559811;"BOGOTA";0;3;1;262;0;0;7;2;1;1;4;1;1;3721;8.7513865617467
"11545";2430.5556640625;48;67;1;38;4;0;1;1;3;1;11;4559812;"BOGOTA";0;2;1;523;0;0;4;2;1;1;1;1;1;4489;7.79587517853245
"11546";14583.3330078125;48;56;1;95;5;0;1;1;2;0;11;4559813;"BOGOTA";0;3;0;284;0;1;3;2;1;1;2;1;1;3136;9.58763458079622
"11547";5399.07373046875;48;30;1;59;1;1;1;1;1;0;11;4559814;"BOGOTA";0;3;1;286;0;0;6;2;1;1;4;1;1;900;8.5939826864445
"11548";1822.91662597656;96;52;0;45;1;0;1;1;2;0;11;4559814;"BOGOTA";0;3;0;286;0;1;5;2;1;1;2;1;3;2704;7.50819303911638
"11549";6805.5556640625;48;29;1;16;1;0;1;1;1;0;11;4559815;"BOGOTA";0;3;1;298;0;0;7;2;1;1;4;1;1;841;8.82549456701463
"11550";7317.044921875;45;56;0;39;1;0;1;1;1;0;11;4559815;"BOGOTA";0;3;1;298;0;0;7;2;1;1;2;1;1;3136;8.89796182624949
"11551";4557.2451171875;40;51;0;59;4;0;1;1;1;1;11;4559815;"BOGOTA";0;3;1;298;0;0;7;2;1;1;5;1;1;2601;8.42447357897409
"11552";6278.93505859375;48;53;1;58;1;1;1;1;1;0;11;4559815;"BOGOTA";0;3;1;298;0;0;6;2;1;1;5;1;1;2809;8.74495566842545
"11553";4900;48;34;0;33;1;1;1;1;1;0;11;4559816;"BOGOTA";0;3;1;240;0;0;6;2;1;1;5;1;1;1156;8.49699048409872
"11554";8226.4951171875;91;39;1;58;1;0;1;1;1;0;11;4559816;"BOGOTA";0;3;1;240;0;0;7;2;1;1;5;1;1;1521;9.01511533627976
"11555";972.222229003906;48;43;0;98;1;1;1;1;2;0;11;4559817;"BOGOTA";0;2;0;337;0;1;6;2;1;1;2;1;3;1849;6.87958440899089
"11556";3666.66674804688;70;23;1;58;1;1;1;1;1;0;11;4559818;"BOGOTA";0;2;1;375;0;0;6;2;1;1;5;1;1;529;8.207038285307
"11557";12198.6669921875;70;41;1;58;2;0;1;1;1;0;11;4559819;"BOGOTA";0;3;1;234;0;0;7;2;1;1;5;1;2;1681;9.40908196181627
"11558";11958.3330078125;40;23;1;9;1;0;1;1;1;0;11;4559821;"BOGOTA";0;3;1;231;0;0;7;2;1;1;5;1;1;529;9.38918363717256
"11559";9722.22265625;12;63;0;79;4;0;1;1;3;1;11;4559822;"BOGOTA";0;2;1;546;0;0;5;2;1;1;1;1;2;3969;9.18216953965234
"11560";6282.05126953125;20;27;0;79;4;1;1;1;2;1;11;4559822;"BOGOTA";0;2;0;546;0;1;6;2;1;1;1;1;1;729;8.74545184140423
"11561";5309.35888671875;48;30;1;58;1;1;1;1;1;0;11;4559822;"BOGOTA";0;2;1;546;0;0;6;2;1;1;5;1;1;900;8.57722636998224
"11562";4525.3515625;48;41;0;55;1;1;1;1;1;0;11;4559823;"BOGOTA";0;3;1;222;0;0;6;2;1;1;3;1;1;1681;8.41745054648622
"11563";6560.98046875;48;25;0;53;1;1;1;1;1;0;11;4559824;"BOGOTA";0;3;1;176;0;0;6;2;1;1;4;1;1;625;8.78889533246954
"11564";5347.22216796875;48;21;0;53;1;1;1;1;1;0;11;4559824;"BOGOTA";0;3;1;176;0;0;6;2;1;1;5;1;1;441;8.58433248410776
"11565";6636.40234375;40;34;1;59;1;0;1;1;1;0;11;4559825;"BOGOTA";0;2;1;514;0;0;7;2;1;1;5;1;1;1156;8.80032527993501
"11566";3888.88891601562;48;25;1;98;1;1;1;1;2;0;11;4559827;"BOGOTA";0;3;0;259;0;1;6;2;1;1;3;1;1;625;8.26587877011078
"11567";2991.45288085938;78;53;1;77;1;0;1;1;2;0;11;4559827;"BOGOTA";0;3;0;259;0;1;4;2;1;1;3;1;3;2809;8.00351446169797
"11568";4170.83349609375;48;28;1;39;1;1;1;1;1;0;11;4559829;"BOGOTA";0;2;1;534;0;0;6;2;1;1;2;1;1;784;8.33587117397884
"11569";4803.8037109375;48;24;1;95;1;0;1;1;1;0;11;4559830;"BOGOTA";0;2;1;201;0;0;5;2;1;1;4;1;1;576;8.47716332286
"11570";5919.91455078125;48;49;1;93;1;0;1;1;1;0;11;4559830;"BOGOTA";0;2;1;201;0;0;3;2;1;1;4;1;1;2401;8.68607729378423
"11571";5833.33349609375;12;47;0;45;4;0;1;1;2;1;11;4559830;"BOGOTA";0;2;0;201;0;1;4;2;1;1;1;1;1;2209;8.67134389914528
"11572";4368.2900390625;48;26;0;33;1;1;1;1;1;0;11;4559833;"BOGOTA";0;2;1;258;0;0;6;2;1;1;5;1;1;676;8.38212691610457
"11573";9053.8193359375;48;61;1;8;1;0;1;1;1;0;11;4559833;"BOGOTA";0;2;1;258;0;0;7;2;1;1;4;1;1;3721;9.11094197373646
"11574";4656.9443359375;48;25;1;84;1;1;1;1;1;0;11;4559834;"BOGOTA";0;2;1;263;0;0;6;2;1;1;5;1;1;625;8.44611479013823
"11575";4525.3515625;48;31;1;55;1;1;1;1;2;0;11;4559835;"BOGOTA";0;2;0;259;0;1;6;2;1;1;5;1;1;961;8.41745054648622
"11576";583.333312988281;60;37;0;54;3;1;1;1;2;0;11;4559835;"BOGOTA";0;2;0;259;0;1;6;2;1;1;1;1;1;1369;6.36875874337222
"11577";4525.3515625;48;32;1;39;1;1;1;1;1;0;11;4559836;"BOGOTA";0;2;1;264;0;0;6;2;1;1;2;1;1;1024;8.41745054648622
"11578";4525.3515625;48;26;0;45;1;1;1;1;1;0;11;4559836;"BOGOTA";0;2;1;264;0;0;6;2;1;1;3;1;1;676;8.41745054648622
"11579";4509.26220703125;48;31;0;45;1;1;1;1;1;0;11;4559837;"BOGOTA";0;2;1;218;0;0;6;2;1;1;2;1;1;961;8.41388882865564
"11580";5613.919921875;40;41;0;55;1;0;1;1;1;0;11;4559838;"BOGOTA";0;2;1;168;0;0;5;2;1;1;5;1;1;1681;8.63300449281493
"11581";3888.88891601562;24;24;0;53;1;0;1;1;2;0;11;4559838;"BOGOTA";0;2;0;168;0;1;5;2;1;1;4;1;3;576;8.26587877011078
"11582";8750;48;21;1;87;4;0;1;1;1;1;11;4559838;"BOGOTA";0;2;1;168;0;0;5;2;1;1;5;1;1;441;9.07680897935166
"11583";3797.7041015625;48;26;0;33;1;1;1;1;1;0;11;4559839;"BOGOTA";0;2;1;273;0;0;6;2;1;1;5;1;1;676;8.24215197932255
"11584";3797.7041015625;48;30;1;37;1;1;1;1;1;0;11;4559839;"BOGOTA";0;2;1;273;0;0;6;2;1;1;2;1;1;900;8.24215197932255
"11585";3888.88891601562;12;46;1;97;1;1;1;1;2;0;11;4559840;"BOGOTA";0;2;0;241;0;1;6;2;1;1;2;1;2;2116;8.26587877011078
"11586";23187.5;32;38;0;13;2;0;1;1;1;0;11;4559840;"BOGOTA";0;2;1;241;0;0;7;2;1;1;5;1;2;1444;10.0513686193498
"11587";4903.4560546875;48;32;0;39;1;0;1;1;1;0;11;4559841;"BOGOTA";0;2;1;234;0;0;7;2;1;1;5;1;1;1024;8.49769555276254
"11588";4666.32373046875;48;31;1;37;1;0;1;1;1;0;11;4559841;"BOGOTA";0;2;1;234;0;0;7;2;1;1;5;1;1;961;8.44812683090091
"11589";8209.822265625;48;50;0;92;1;0;1;1;1;0;11;4559841;"BOGOTA";0;2;1;234;0;0;7;2;1;1;5;1;1;2500;9.013086553689
"11590";4666.32373046875;48;42;1;39;1;1;1;1;1;0;11;4559841;"BOGOTA";0;2;1;234;0;0;6;2;1;1;4;1;1;1764;8.44812683090091
"11591";4666.66650390625;50;36;1;98;4;1;1;1;2;1;11;4559842;"BOGOTA";0;2;0;240;0;1;6;2;1;1;1;1;1;1296;8.44820028505205
"11592";5220.357421875;60;36;1;58;1;1;1;1;1;0;11;4559843;"BOGOTA";0;2;1;284;0;0;6;2;1;1;5;1;1;1296;8.56032115015617
"11593";5333.33349609375;70;47;1;41;4;0;1;1;2;1;11;4559844;"BOGOTA";0;2;0;265;0;1;4;2;1;1;2;1;1;2209;8.58173174307139
"11594";5342.57666015625;48;35;1;53;1;1;1;1;1;0;11;4559847;"BOGOTA";0;3;1;272;0;0;6;2;1;1;4;1;1;1225;8.58346333620711
"11595";5949.22265625;50;27;0;19;1;0;1;1;1;0;11;4559848;"BOGOTA";0;3;1;250;0;0;7;2;1;1;5;1;1;729;8.69101584399634
"11596";11812.5;40;30;1;3;1;0;1;1;1;0;11;4559849;"BOGOTA";0;3;1;259;0;0;7;2;1;1;4;1;1;900;9.376913571802
"11597";7291.66650390625;48;43;1;95;4;0;1;1;2;1;11;4559850;"BOGOTA";0;3;0;259;0;1;4;2;1;1;2;1;3;1849;8.89448740023628
"11598";5067.11376953125;48;32;0;11;1;0;1;1;1;0;11;4559850;"BOGOTA";0;3;1;259;0;0;7;2;1;1;4;1;1;1024;8.53052665825942
"11599";1866.66662597656;75;36;1;98;1;0;1;1;2;0;11;4559853;"BOGOTA";0;2;0;210;0;1;5;2;1;1;1;1;1;1296;7.53190956625686
"11600";4868.6181640625;48;35;0;39;1;1;1;1;1;0;11;4559853;"BOGOTA";0;2;1;210;0;0;6;2;1;1;4;1;1;1225;8.49056543126785
"11601";7000;40;34;1;44;4;0;1;1;1;1;11;4559854;"BOGOTA";0;3;1;264;0;0;7;2;1;1;2;1;1;1156;8.85366542803745
"11602";16732.591796875;30;32;0;13;2;0;1;1;1;0;11;4559854;"BOGOTA";0;3;1;264;0;0;7;2;1;1;5;1;2;1024;9.72511370110199
"11603";17969.908203125;48;39;0;39;2;0;1;1;1;0;11;4559855;"BOGOTA";0;2;1;264;0;0;7;2;1;1;5;1;1;1521;9.79645387142427
"11604";4666.66650390625;10;41;1;83;4;1;1;1;2;1;11;4559855;"BOGOTA";0;2;0;264;0;1;6;2;1;1;1;1;1;1681;8.44820028505205
"11605";3888.88891601562;48;36;1;3;4;1;1;1;2;1;11;4559856;"BOGOTA";0;2;0;266;0;1;6;2;1;1;2;1;3;1296;8.26587877011078
"11606";1261.26123046875;25;64;0;54;4;0;1;1;2;1;11;4559857;"BOGOTA";0;3;0;272;0;1;4;2;1;1;1;1;3;4096;7.13986747586504
"11607";16527.77734375;48;33;1;19;4;0;1;1;1;1;11;4559857;"BOGOTA";0;3;1;272;0;0;7;2;1;1;5;1;1;1089;9.71279771981115
"11608";4813.12939453125;48;31;0;39;1;0;1;1;1;0;11;4559859;"BOGOTA";0;2;1;245;0;0;7;2;1;1;5;1;1;961;8.47910275332387
"11609";3888.88891601562;48;34;1;95;4;0;1;1;2;1;11;4559859;"BOGOTA";0;2;0;245;0;1;4;2;1;1;1;1;1;1156;8.26587877011078
"11610";7291.66650390625;48;22;0;2;1;0;1;1;1;0;11;4559860;"BOGOTA";0;3;1;225;0;0;7;2;1;1;5;1;1;484;8.89448740023628
"11611";4920.71630859375;48;27;1;3;1;0;1;1;1;0;11;4559861;"BOGOTA";0;2;1;263;0;0;7;2;1;1;5;1;1;729;8.50120939006658
"11612";6222.22216796875;45;41;1;84;4;1;1;1;2;1;11;4559862;"BOGOTA";0;3;0;197;0;1;6;2;1;1;3;1;1;1681;8.73588238366176
"11613";11597.8974609375;40;42;0;39;1;0;1;1;1;0;11;4559862;"BOGOTA";0;3;1;197;0;0;7;2;1;1;5;1;1;1764;9.35857910729862
"11614";46666.66796875;30;56;1;12;4;0;1;1;1;1;11;4559863;"BOGOTA";0;3;1;249;0;0;7;2;1;1;1;1;1;3136;10.7507854408251
"11615";5200.7939453125;48;53;0;33;1;0;1;1;1;0;11;4559863;"BOGOTA";0;3;1;249;0;0;7;2;1;1;5;1;1;2809;8.55656657470571
"11616";4557.2451171875;40;50;1;37;1;1;1;1;2;0;11;4559864;"BOGOTA";0;2;0;241;0;1;6;2;1;1;2;1;1;2500;8.42447357897409
"11617";3797.7041015625;48;49;1;80;1;0;1;1;2;0;11;4559865;"BOGOTA";0;2;0;225;0;1;5;2;1;1;4;1;1;2401;8.24215197932255
"11618";18044.443359375;40;46;0;8;1;0;1;1;1;0;11;4559867;"BOGOTA";0;3;1;193;0;0;7;2;1;1;5;1;1;2116;9.80059306924034
"11619";7801.48828125;48;32;0;21;1;0;1;1;1;0;11;4559871;"BOGOTA";0;3;1;216;0;0;7;2;1;1;4;1;1;1024;8.96206979976513
"11620";7777.77783203125;24;24;0;53;1;1;1;1;1;0;11;4559871;"BOGOTA";0;3;1;216;0;0;6;2;1;1;5;1;1;576;8.95902595067072
"11621";30381.9453125;48;44;1;21;1;0;1;1;1;0;11;4559872;"BOGOTA";0;4;1;263;0;0;7;2;1;1;5;1;1;1936;10.3216038067693
"11622";15944.4443359375;48;39;1;39;1;0;1;1;1;0;11;4559874;"BOGOTA";0;3;1;300;0;0;7;2;1;1;5;1;1;1521;9.67686573004028
"11623";9340.8408203125;48;53;0;19;1;0;1;1;1;0;11;4559874;"BOGOTA";0;3;1;300;0;0;7;2;1;1;4;1;1;2809;9.14215155075907
"11624";10500;40;29;1;3;4;0;1;1;2;1;11;4559874;"BOGOTA";0;3;0;300;0;1;7;2;1;1;1;1;1;841;9.25913053614561
"11625";10669.1669921875;40;33;0;13;1;0;1;1;1;0;11;4559875;"BOGOTA";0;3;1;261;0;0;7;2;1;1;5;1;1;1089;9.27511327116265
"11626";2592.59252929688;45;39;1;2;4;0;1;1;1;1;11;4559875;"BOGOTA";0;3;1;261;0;0;7;2;1;1;1;1;1;1521;7.86041363061311
"11627";2916.66674804688;40;35;0;3;4;0;1;1;1;1;11;4559875;"BOGOTA";0;3;1;261;0;0;7;2;1;1;3;1;1;1225;7.97819671858534
"11628";1633.33337402344;50;68;0;54;3;0;1;1;2;0;11;4559875;"BOGOTA";0;3;0;261;0;1;5;2;1;1;1;1;1;4624;7.39837822034292
"11629";3277.97827148438;60;65;0;54;3;0;1;1;1;0;11;4559877;"BOGOTA";0;6;1;259;0;0;4;2;1;1;1;1;1;4225;8.09498213069254
"11630";10500;20;52;0;44;1;0;1;1;1;0;11;4559879;"BOGOTA";0;3;1;214;0;0;7;2;1;1;2;1;1;2704;9.25913053614561
"11631";4226.5078125;48;21;1;44;1;0;1;1;1;0;11;4559880;"BOGOTA";0;2;1;213;0;0;7;2;1;1;5;1;1;441;8.34913135482344
"11632";5071.80908203125;40;22;0;13;1;1;1;1;1;0;11;4559880;"BOGOTA";0;2;1;213;0;0;6;2;1;1;5;1;1;484;8.53145285385325
"11633";233333.328125;10;77;1;12;4;0;1;1;3;1;11;4559881;"BOGOTA";0;6;1;284;0;0;7;2;1;1;1;1;1;5929;12.360223303036
"11634";70000;10;73;0;12;4;0;1;1;2;1;11;4559881;"BOGOTA";0;6;0;284;0;1;7;2;1;1;1;1;1;5329;11.1562505210315
"11635";46666.66796875;10;47;1;13;4;0;1;1;1;1;11;4559881;"BOGOTA";0;6;1;284;0;0;7;2;1;1;5;1;1;2209;10.7507854408251
"11636";4739.58349609375;48;26;0;39;1;0;1;1;1;0;11;4559883;"BOGOTA";0;3;1;269;0;0;7;2;1;1;5;1;1;676;8.46370454080591
"11637";4375;40;52;0;45;4;1;1;1;2;1;11;4559883;"BOGOTA";0;3;0;269;0;1;6;2;1;1;1;1;1;2704;8.38366179879172
"11638";4534.3779296875;48;31;1;45;1;1;1;1;1;0;11;4559883;"BOGOTA";0;3;1;269;0;0;6;2;1;1;4;1;1;961;8.41944318217848
"11639";1866.66662597656;20;22;1;18;1;0;1;1;2;0;11;4559883;"BOGOTA";0;3;0;269;0;1;7;2;1;1;2;1;1;484;7.53190956625686
